FID,Field1,red,green,blue,nir,ndvi,X,Y,Observed,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
1351,1351,151,162,132,210,0.163434903,274603.5,4304451.5,Grassland,38c823d9-3609-40c9-b98b-b9fbef831015,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:54,kennyyerardi_USDA_APHIS,-77.5976795,38.86004059
1352,1352,96,120,106,215,0.382636656,274008.5,4301055.5,Forest,f5508ee3-a38d-47eb-9923-a9db20ba8241,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:54,kennyyerardi_USDA_APHIS,-77.60341513,38.8293162
1353,1353,75,96,89,109,0.184782609,276496.5,4300286.5,Forest,3018256a-b6b6-41c4-b312-293aefa4a6ed,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:54,kennyyerardi_USDA_APHIS,-77.57453103,38.82302832
1354,1354,113,143,105,216,0.313069909,272433.5,4305309.5,Forest,af4c962d-c40d-48e8-9d63-b9aae1477a05,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:54,kennyyerardi_USDA_APHIS,-77.62294828,38.86720565
1355,1355,212,192,181,122,-0.269461078,276265.5,4302811.5,Barren,dda8b56f-e3e2-4dfc-a47e-c5431a07b602,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:54,kennyyerardi_USDA_APHIS,-77.57800983,38.84570092
1357,1357,71,90,86,87,0.101265823,273164.5,4300635.5,Grassland,4d96d33e-eb73-4671-890c-bb283d48ea5e,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.61299028,38.82531825
1358,1358,152,167,134,216,0.173913043,275434.5,4305747.5,Crop,32414020-738d-480f-92ad-871f0251398a,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.58853473,38.87192019
1359,1359,70,100,88,199,0.479553903,272085.5,4306308.5,Forest,c883e828-5a17-4aa5-9aaa-ce1d1b912a01,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.6272867,38.87610858
1360,1360,123,151,126,224,0.291066282,276708.5,4305672.5,Grassland,83cc8036-091b-4405-a1ca-728466c56f4a,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.57383899,38.87156949
1361,1361,201,200,208,64,-0.516981132,274590.5,4300372.5,Urban,20805a21-462b-47f6-b851-0225f12e6cfb,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.59649343,38.82331677
1362,1362,96,135,106,224,0.4,272529.5,4302684.5,Forest,f6da1636-01cc-4d90-8fd1-9b90ffa52a3f,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.6209748,38.8435999
1363,1363,140,171,127,234,0.251336898,273680.5,4304173.5,Grassland,bf0485e5-1c81-4bba-bd28-0ed22294d8bd,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.60821529,38.85730096
1364,1364,129,163,113,221,0.262857143,277640.5,4299585.5,Grassland,2de264a5-6690-4641-8f4a-e92343a741ae,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.5611394,38.81700706
1365,1365,163,166,149,207,0.118918919,273578.5,4306122.5,Grassland,e52ad221-f010-4967-be9b-dec31430fad1,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.61003153,38.87482
1366,1366,165,168,147,204,0.105691057,273233.5,4306182.5,Grassland,b293d494-d05c-42d7-8e47-d6fa0488e373,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.6140244,38.8752712
1368,1368,198,195,202,60,-0.534883721,273619.5,4299158.5,Urban,2394273c-ffbf-4ecd-9bfa-a94750c80221,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.60726884,38.81213895
1369,1369,115,147,123,200,0.26984127,276819.5,4304624.5,Forest,4f097074-5d9c-40ac-a6a4-b3f52cca9a26,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:55,kennyyerardi_USDA_APHIS,-77.57222049,38.8621631
1370,1370,117,143,132,195,0.25,276021.5,4298889.5,Forest,3b919dcf-4650-44f7-9fca-f87847775ea6,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:56,kennyyerardi_USDA_APHIS,-77.57954337,38.81033117
1371,1371,177,144,139,45,-0.594594595,274158.5,4300816.5,Barren,ab18bf98-8880-42b9-aebf-6b7689a9a562,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:56,kennyyerardi_USDA_APHIS,-77.60161043,38.82720313
1372,1372,185,189,175,212,0.068010076,272556.5,4300426.5,Grassland,240a255d-9ea2-4fa2-8e76-419fcb5aeab4,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:56,kennyyerardi_USDA_APHIS,-77.61991821,38.82327997
1373,1373,102,137,107,212,0.350318471,277952.5,4304564.5,Forest,e004ca3b-12be-4722-b371-16b74deb72e0,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:56,kennyyerardi_USDA_APHIS,-77.55915512,38.86190972
1374,1374,101,143,103,226,0.382262997,274767.5,4303727.5,Forest,18555af3-5fc7-4ca5-9c41-6df0914c5be9,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:56,kennyyerardi_USDA_APHIS,-77.59555414,38.85356492
1375,1375,130,147,115,206,0.226190476,277676.5,4303137.5,Crop,99792acf-3603-4ffc-ae59-d737b7a500f6,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:56,kennyyerardi_USDA_APHIS,-77.56187191,38.84899336
1377,1377,80,95,88,162,0.338842975,276896.5,4301355.5,Forest,e0a3bc36-7133-4ce6-b300-fb438bd40dde,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:57,kennyyerardi_USDA_APHIS,-77.57027401,38.83275345
1378,1378,96,132,96,221,0.394321767,276208.5,4305252.5,Forest,2d61fad1-af52-4608-a559-ccf8f8cd7a40,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:57,kennyyerardi_USDA_APHIS,-77.57946022,38.86766136
1379,1379,177,173,190,31,-0.701923077,273658.5,4299759.5,Urban,681ff528-9c44-4074-8077-8e71e6f74be7,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:57,kennyyerardi_USDA_APHIS,-77.60701746,38.81755935
1380,1380,99,108,117,20,-0.663865546,272852.5,4299724.5,Urban,b93339d3-1649-49de-829e-7f582299b705,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:57,kennyyerardi_USDA_APHIS,-77.6162805,38.81703681
1381,1381,78,107,89,153,0.324675325,276934.5,4298825.5,Forest,cea51868-e479-4d62-a810-466d6b3f7087,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:57,kennyyerardi_USDA_APHIS,-77.56901757,38.80998662
1382,1382,74,93,91,125,0.256281407,274208.5,4299393.5,Forest,1faba981-f614-4806-93c3-709938f9e8ed,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:57,kennyyerardi_USDA_APHIS,-77.6005687,38.81440564
1383,1383,79,103,89,111,0.168421053,277551.5,4304932.5,Forest,d3292072-8bbb-4758-b926-e72dbd5340cd,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:58,kennyyerardi_USDA_APHIS,-77.5638915,38.86512132
1384,1384,180,186,158,223,0.106699752,275311.5,4303668.5,Grassland,2b7a401f-4ba8-459f-94d7-d7a3ca96ef80,8/12/2020 2:05,philip.roberts_FSA,10/20/2020 18:58,kennyyerardi_USDA_APHIS,-77.58927184,38.85317289
